resp_id,age,gender,educ,hhincome,empl_pre,empl_now,jobcat_pre,jobcat_now,wfh_pre,wfh_pre_freq,wfh_now,wfh_now_days,wfh_expect,wfh_freq_exp,pre_work_com_days,pre_work_pri_mode,pre_work_pri_time,pre_work_com_dist,prod_change,prod_decr_reason_4,prod_decr_reason_5,prod_decr_reason_9,prod_incr_reason_1,prod_incr_reason_3,tr_freq_pre_privateveh,tr_freq_pre_ridehail,tr_freq_pre_transit,tr_freq_pre_bikepers,tr_freq_pre_bikeshared,tr_freq_pre_walk,tr_freq_now_privateveh,tr_freq_now_ridehail,tr_freq_now_transit,tr_freq_now_bikepers,tr_freq_now_bikeshared,tr_freq_now_walk,tr_freq_exp_privateveh,tr_freq_exp_ridehail,tr_freq_exp_transit,tr_freq_exp_bikepers,tr_freq_exp_bikeshared,tr_freq_exp_walk,decrease_transit_1,decrease_transit_2,decrease_transit_3,increase_bike_1,increase_bike_2,increase_bike_3,driver,bike,weight,age_group,income_bracket,educ_simple,wfh_pre_freq_num,wfh_freq_exp_num,prod_change_num,jobcat_pre_simple
8385,61,Female,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/year,Yes,5.0,Yes,A few times/week,5.0,Private vehicle,40.0,0.0,In some ways it has increased and in other ways it has decreased,Not selected,Not selected,Not selected,Not selected,No commuting time,5.0,0.1,0.1,0.1,0.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,Yes,Yes,0.584764898,60–74,$75k–$124k,Graduate degree,0.1,3.0,0.0,Professional/Manager
8386,63,Male,Bachelor's degree(s) or some graduate school,"$150,000 to $199,999",Employed full time,"No, I'm not employed","Professional, managerial, or technical",,Yes,Every day,,,Yes,Every day,0.0,,,0.0,,,,,,,3.0,0.1,0.0,0.5,0.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,2.119296203,60–74,$125k+,Bachelor's,5.0,5.0,,Professional/Manager
8387,48,Female,Some college or technical school,"$200,000 or more","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.5,0.5,0.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,,,,Yes,Yes,0.909362954,45–59,$125k+,Some college,,,,
8388,44,Female,Some college or technical school,"$25,000 to $34,999",Employed part time,"Yes, working part-time or reduced hours",,Something else,No,,No,,Yes,A few times/week,,,,,Increased somewhat,,,,,,5.0,0.0,0.0,0.1,,5.0,6.0,0.0,0.0,0.0,0.0,7.0,-2.0,,,1.0,-2.0,1.0,,,,Not selected,Not selected,Not selected,Yes,Yes,0.684654596,30–44,Under $35k,Some college,,3.0,1.0,
8390,49,Female,Some college or technical school,"$100,000 to $124,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.958945449,45–59,$75k–$124k,Some college,,,,
8391,73,Female,Completed graduate degree(s),"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,0.347351635,60–74,$75k–$124k,Graduate degree,,,,
8392,64,Female,Completed graduate degree(s),"$100,000 to $124,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.5,0.0,0.5,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.464541662,60–74,$75k–$124k,Graduate degree,,,,
8393,35,Male,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working part-time or reduced hours",,,Yes,A few times/year,Yes,1.0,Yes,A few times/year,5.0,Private vehicle,40.0,20.0,Decreased somewhat,More distractions at home,Not selected,There are too many concerns on my mind to be able to focus fully on work,,,5.0,0.1,0.1,0.1,0.0,0.1,5.0,0.0,0.0,3.0,0.0,3.0,0.0,-2.0,-2.0,0.0,0.0,2.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,,,,Yes,No,0.5329414134570001,30–44,$75k–$124k,Graduate degree,0.1,0.1,-1.0,
8396,49,Female,Bachelor's degree(s) or some graduate school,"$200,000 or more",Employed full time,"Yes, working full-time",Clerical or administrative support,,Yes,A few times/week,Yes,5.0,Yes,A few times/week,3.0,Private vehicle,20.0,5.0,About the same,,,,,,5.0,0.1,0.0,0.1,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.359427919,45–59,$125k+,Bachelor's,3.0,3.0,0.0,Clerical/Admin
8397,42,Male,Completed graduate degree(s),"$150,000 to $199,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,Yes,5.0,Yes,A few times/year,0.0,,,,Decreased somewhat,More distractions at home,Difficult to communicate with co-workers,Not selected,,,5.0,0.1,0.1,0.1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,,,,Yes,Yes,0.820664666,30–44,$125k+,Graduate degree,,0.1,-1.0,Professional/Manager
8398,62,Female,Bachelor's degree(s) or some graduate school,"$200,000 or more","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,0.0,0.0,0.0,3.0,6.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.041115743,60–74,$125k+,Bachelor's,,,,
8399,63,Female,Bachelor's degree(s) or some graduate school,"$125,000 to $149,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.7964246918469999,60–74,$125k+,Bachelor's,,,,
8400,45,Male,Completed graduate degree(s),"$150,000 to $199,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/week,Yes,5.0,Yes,A few times/week,5.0,Private vehicle,30.0,2.0,About the same,,,,,,3.0,0.0,0.5,0.0,0.1,5.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,Not selected,Not selected,I expect my city to make biking safer,Yes,No,1.682216321,45–59,$125k+,Graduate degree,3.0,3.0,0.0,Professional/Manager
8401,52,Female,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working full-time",,,No,,Yes,4.0,Yes,A few times/month,5.0,Private vehicle,15.0,5.0,In some ways it has increased and in other ways it has decreased,More distractions at home,Difficult to communicate with co-workers,There are too many concerns on my mind to be able to focus fully on work,Not selected,No commuting time,5.0,0.0,0.1,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0,-2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,1.6007858,45–59,$75k–$124k,Graduate degree,,0.5,0.0,
8403,61,Female,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.1,3.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,7.0,-1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,0.383471248,60–74,$75k–$124k,Bachelor's,,,,
8404,42,Female,Completed high school or GED,"$35,000 to $49,999",Employed full time,"No, I'm furloughed without pay",,,No,,,,No,,5.0,Transit,45.0,,,,,,,,0.5,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.372720644,30–44,$35k–$74k,High school or less,,,,
8406,22,Female,Completed graduate degree(s),"$50,000 to $74,999",Employed full time,"Yes, working full-time",Sales or service,,No,,No,,No,,5.0,Private vehicle,10.0,3.0,Decreased somewhat,,,,,,5.0,0.0,0.0,0.0,0.1,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.166264238,18–29,$35k–$74k,Graduate degree,,,-1.0,Sales/Service
8407,36,Male,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,Once/week,Yes,2.0,Yes,Once/week,5.0,Private vehicle,20.0,100.0,Increased somewhat,,,,Not selected,Not selected,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,I realized I really like biking,Not selected,Not selected,Yes,Yes,0.414486327,30–44,$75k–$124k,Bachelor's,1.0,1.0,1.0,Professional/Manager
8408,74,Male,Some college or technical school,"$75,000 to $99,999",Employed part time,"Yes, working part-time or reduced hours",,Something else,No,,No,,No,,4.0,Private vehicle,10.0,5.0,Decreased significantly,,,,,,5.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,-1.0,,,,,,,Yes,No,0.142227768,60–74,$75k–$124k,Some college,,,-2.0,
8409,52,Male,Completed high school or GED,"$50,000 to $74,999",Employed part time,"Yes, working part-time or reduced hours",Manufacturing or construction,,No,,No,,No,,5.0,Private vehicle,30.0,15.0,Decreased somewhat,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,4.281766336,45–59,$35k–$74k,High school or less,,,-1.0,
8410,40,Female,Completed high school or GED,"$35,000 to $49,999",Employed full time,"Yes, working full-time",,,No,,Yes,6.0,Yes,A few times/week,6.0,Private vehicle,20.0,10.0,Decreased somewhat,Not selected,Not selected,There are too many concerns on my mind to be able to focus fully on work,,,5.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,0.852557078,30–44,$35k–$74k,High school or less,,3.0,-1.0,
8411,57,Female,Completed graduate degree(s),"$125,000 to $149,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.452235394,45–59,$125k+,Graduate degree,,,,
8412,40,Male,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working full-time",Clerical or administrative support,,Yes,A few times/week,Yes,4.0,Yes,A few times/week,3.0,Private vehicle,40.0,20.0,Increased significantly,,,,Not selected,Not selected,3.0,0.5,3.0,0.5,3.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,I realized I really like biking,Not selected,I expect my city to make biking safer,Yes,Yes,0.984899869,30–44,$75k–$124k,Graduate degree,3.0,3.0,2.0,Clerical/Admin
8413,58,Female,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999",Employed full time,"Yes, working full-time",Clerical or administrative support,,No,,Yes,6.0,Yes,A few times/week,5.0,Private vehicle,5.0,3.0,Increased significantly,,,,Not selected,No commuting time,5.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,Yes,No,0.4956556015389999,45–59,$75k–$124k,Bachelor's,,3.0,2.0,Clerical/Admin
8414,75,Female,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.1,0.1,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.754430122,75+,$75k–$124k,Bachelor's,,,,
8415,67,Male,Completed graduate degree(s),"$125,000 to $149,999",Employed full time,"Yes, working full-time",Something else,,Yes,Every day,Yes,5.0,Yes,Every day,1.0,Private vehicle,12.0,7.0,About the same,,,,,,5.0,0.1,0.0,0.1,0.0,5.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,I realized I really like biking,Not selected,Not selected,Yes,Yes,0.8465550357580001,60–74,$125k+,Graduate degree,5.0,5.0,0.0,
8416,46,Female,Bachelor's degree(s) or some graduate school,"$25,000 to $34,999",Employed part time,"Yes, working part-time or reduced hours","Professional, managerial, or technical","Professional, managerial, or technical",No,,No,,No,,5.0,Private vehicle,45.0,25.0,Decreased somewhat,,,,,,5.0,0.1,0.1,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,I realized I really like biking,Not selected,Not selected,Yes,Yes,0.140682693,45–59,Under $35k,Bachelor's,,,-1.0,Professional/Manager
8417,45,Female,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999",Employed full time,"Yes, working full-time",Something else,,No,,No,,No,,5.0,Private vehicle,30.0,18.0,Decreased significantly,,,,,,5.0,0.1,0.1,0.0,0.0,0.1,6.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,,,,Yes,No,0.5648920699759999,45–59,$75k–$124k,Bachelor's,,,-2.0,
8418,38,Female,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/year,Yes,6.0,Yes,Never,2.0,Private vehicle,30.0,25.0,About the same,,,,,,3.0,0.0,0.5,3.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,0.0,1.0,Not selected,Not selected,Not selected,I realized I really like biking,Not selected,Not selected,Yes,Yes,0.448110017,30–44,$75k–$124k,Graduate degree,0.1,0.0,0.0,Professional/Manager
8419,41,Male,Some college or technical school,"$50,000 to $74,999",Employed part time,"Yes, working part-time or reduced hours",Manufacturing or construction,,No,,Yes,2.0,No,,5.0,Private vehicle,25.0,7.0,Decreased somewhat,More distractions at home,Not selected,There are too many concerns on my mind to be able to focus fully on work,,,5.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,,,,,,,Yes,No,1.3760075941699998,30–44,$35k–$74k,Some college,,,-1.0,
8420,43,Male,Completed graduate degree(s),"$150,000 to $199,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,Yes,7.0,Yes,A few times/month,6.0,Private vehicle,15.0,25.0,Increased significantly,,,,Not selected,No commuting time,5.0,3.0,3.0,5.0,0.5,0.0,4.0,1.0,0.0,5.0,0.0,4.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,I realized I really like biking,I realized biking is fast,I expect my city to make biking safer,Yes,Yes,2.030904874,30–44,$125k+,Graduate degree,,0.5,2.0,Professional/Manager
8421,40,Male,Some college or technical school,"$125,000 to $149,999",Employed full time,"Yes, working full-time",,,Yes,A few times/month,Yes,2.0,Yes,A few times/month,2.0,Shared bicycle/scooter,6.0,6.0,Increased somewhat,,,,Not selected,Not selected,3.0,5.0,5.0,3.0,5.0,3.0,4.0,2.0,4.0,6.0,5.0,1.0,-1.0,-2.0,-2.0,-1.0,0.0,-1.0,Not selected,I changed jobs and no longer can commute via transit,Not selected,,,,Yes,Yes,8.142455865810001,30–44,$125k+,Some college,0.5,0.5,1.0,
8422,30,Male,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999",Employed full time,"Yes, working part-time or reduced hours",Manufacturing or construction,Manufacturing or construction,Yes,A few times/week,Yes,5.0,Yes,A few times/week,5.0,Private vehicle,60.0,90.0,Increased significantly,,,,Not selected,Not selected,5.0,0.5,0.5,0.1,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,,,,,,,Yes,No,0.91948064,30–44,$75k–$124k,Bachelor's,3.0,3.0,2.0,
8423,55,Female,Completed high school or GED,"$50,000 to $74,999",Employed full time,"Yes, working full-time",Clerical or administrative support,,No,,Yes,3.0,No,,5.0,Private vehicle,20.0,12.0,Decreased somewhat,More distractions at home,Difficult to communicate with co-workers,Not selected,,,5.0,0.0,0.1,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.8536242930589999,45–59,$35k–$74k,High school or less,,,-1.0,Clerical/Admin
8425,50,Female,Completed high school or GED,"$125,000 to $149,999",Employed part time,"Yes, working part-time or reduced hours",,,No,,No,,No,,5.0,Private vehicle,1.0,,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,3.001441595,45–59,$125k+,High school or less,,,0.0,
8426,65,Female,Some college or technical school,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.1,0.0,0.0,0.0,0.5,7.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.070350281,60–74,$35k–$74k,Some college,,,,
8427,25,Female,Completed high school or GED,"$50,000 to $74,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,3.0,Private vehicle,15.0,30.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,3.102611689,18–29,$35k–$74k,High school or less,,,0.0,
8428,76,Female,Some college or technical school,"$35,000 to $49,999",Not employed but looking for work,"No, I'm furloughed without pay",,,,,,,,,,,,,,,,,,,5.0,0.1,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.493885086,75+,$35k–$74k,Some college,,,,
8431,52,Male,Completed high school or GED,"$100,000 to $124,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,3.0,Private vehicle,12.0,8.0,Increased somewhat,,,,,,3.0,0.0,0.1,0.5,0.0,3.0,7.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,-2.0,0.0,0.0,2.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,,,,Yes,Yes,10.95341452,45–59,$75k–$124k,High school or less,,,1.0,
8432,69,Female,Completed graduate degree(s),"$50,000 to $74,999",Not employed but looking for work,"No, I'm not employed",,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.211243034,60–74,$35k–$74k,Graduate degree,,,,
8433,29,Female,Completed graduate degree(s),"$35,000 to $49,999",Employed full time,"Yes, working full-time",Something else,,No,,Yes,5.0,Yes,Every day,5.0,Private vehicle,42.0,25.0,Increased somewhat,,,,Less distractions at home,No commuting time,5.0,0.0,0.1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.0,0.0,0.0,0.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,,,,Yes,Yes,0.942214347,18–29,$35k–$74k,Graduate degree,,5.0,1.0,
8434,41,Male,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,No,,No,,5.0,Private vehicle,30.0,25.0,Decreased somewhat,,,,,,5.0,0.1,0.0,3.0,0.0,5.0,6.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,I realized I really like biking,I realized biking is fast,Not selected,Yes,Yes,1.023719471,30–44,$35k–$74k,Bachelor's,,,-1.0,Professional/Manager
8435,38,Female,Completed high school or GED,"$50,000 to $74,999",Employed full time,"Yes, working full-time",Something else,,Yes,Never,No,,Yes,A few times/month,0.0,,,5.0,About the same,,,,,,3.0,0.0,0.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,4.735360099,30–44,$35k–$74k,High school or less,0.0,0.5,0.0,
8436,40,Male,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999",Employed full time,"Yes, working part-time or reduced hours",Manufacturing or construction,,No,,No,,No,,5.0,Private vehicle,45.0,,Decreased somewhat,,,,,,5.0,0.5,0.1,0.5,0.5,3.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,1.44599806,30–44,$75k–$124k,Bachelor's,,,-1.0,
8438,35,Female,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,No,,No,,5.0,Private vehicle,45.0,30.0,Increased somewhat,,,,,,5.0,0.5,0.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,I realized I really like biking,Not selected,Not selected,Yes,No,0.437682975,30–44,$75k–$124k,Bachelor's,,,1.0,Professional/Manager
8439,41,Male,Completed graduate degree(s),"$150,000 to $199,999",Employed full time,"Yes, working full-time",,,No,,Yes,5.0,No,,5.0,Private vehicle,20.0,,Decreased somewhat,Not selected,Difficult to communicate with co-workers,Not selected,,,0.5,0.5,3.0,0.5,0.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,,,,Not selected,Not selected,Not selected,Yes,Yes,0.91948064,30–44,$125k+,Graduate degree,,,-1.0,
8440,21,Female,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,0.476451019,18–29,$75k–$124k,Bachelor's,,,,
8441,30,Female,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,Every day,Yes,5.0,Yes,Every day,0.0,,,0.0,Decreased significantly,More distractions at home,Not selected,There are too many concerns on my mind to be able to focus fully on work,,,3.0,0.1,0.1,0.5,0.0,5.0,7.0,0.0,0.0,3.0,0.0,7.0,0.0,-2.0,-2.0,0.0,0.0,0.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,,,,Yes,Yes,0.201395175,30–44,$35k–$74k,Bachelor's,5.0,5.0,-2.0,Professional/Manager
8442,36,Female,Some college or technical school,"$50,000 to $74,999",Employed full time,"Yes, working full-time",Something else,,No,,No,,No,,5.0,Private vehicle,8.0,5.0,About the same,,,,,,5.0,0.5,0.0,3.0,0.0,0.5,5.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,No,Yes,0.622323525,30–44,$35k–$74k,Some college,,,0.0,
8443,29,Female,Some college or technical school,"$35,000 to $49,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,2.0,Private vehicle,10.0,10.0,Increased significantly,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.884168091,18–29,$35k–$74k,Some college,,,2.0,
8444,60,Male,Some college or technical school,"$75,000 to $99,999",Not employed but looking for work,"No, I'm furloughed without pay",,,,,,,,,,,,,,,,,,,5.0,0.5,0.0,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,,,,,,,Yes,No,1.7868424726199998,60–74,$75k–$124k,Some college,,,,
8445,41,Male,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working full-time",Something else,,Yes,A few times/month,Yes,5.0,Yes,A few times/month,5.0,Private vehicle,20.0,5.0,About the same,,,,,,5.0,0.1,3.0,5.0,5.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,0.0,,,,,,,Yes,Yes,2.030904874,30–44,$75k–$124k,Graduate degree,0.5,0.5,0.0,
8446,33,Female,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,No,,Yes,Once/week,6.0,Private vehicle,40.0,23.0,About the same,,,,,,3.0,0.1,3.0,0.5,0.5,0.5,3.0,1.0,5.0,2.0,4.0,6.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,I moved and no longer have transit options near my home,Not selected,Not selected,,,,Yes,Yes,0.282707998,30–44,$35k–$74k,Bachelor's,,1.0,0.0,Professional/Manager
8447,73,Male,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.578305061,60–74,$35k–$74k,Bachelor's,,,,
8450,26,Male,Some grade/high school,"$25,000 to $34,999",Employed full time,"Yes, working full-time",Manufacturing or construction,,No,,No,,No,,7.0,Private vehicle,30.0,,About the same,,,,,,0.0,0.0,0.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.0258858534200002,18–29,Under $35k,High school or less,,,0.0,
8451,56,Male,Some college or technical school,"$50,000 to $74,999",Employed full time,"Yes, working full-time",Manufacturing or construction,,No,,No,,No,,5.0,Private vehicle,40.0,27.0,About the same,,,,,,5.0,0.1,0.1,0.5,0.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.805871859,45–59,$35k–$74k,Some college,,,0.0,
8452,30,Male,Some college or technical school,"$75,000 to $99,999",Employed part time,"Yes, working part-time or reduced hours",,,Yes,Every day,Yes,5.0,Yes,A few times/week,2.0,Private vehicle,40.0,,Decreased somewhat,Not selected,Not selected,Not selected,,,5.0,0.5,0.5,3.0,5.0,5.0,3.0,0.0,1.0,3.0,1.0,6.0,-1.0,1.0,-1.0,1.0,1.0,1.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,Not selected,Not selected,Not selected,Yes,Yes,1.264021995,30–44,$75k–$124k,Some college,5.0,3.0,-1.0,
